edge_id,u,v,dist,edge_type
transfer_edge_000169,ew_1125743610,ride_1125743610,0.0,transfer
transfer_edge_000170,ew_1125743618,ride_1125743618,0.0,transfer
transfer_edge_000171,ew_1125743627,ride_1125743627,0.0,transfer
transfer_edge_000172,ew_1125743632,ride_1125743632,0.0,transfer
transfer_edge_000173,ew_1125743637,ride_1125743637,0.0,transfer
transfer_edge_000174,ew_1125743640,ride_1125743640,0.0,transfer
transfer_edge_000175,ew_1125743644,ride_1125743644,0.0,transfer
transfer_edge_000176,ew_1125743654,ride_1125743654,0.0,transfer
transfer_edge_000177,ew_1125743673,ride_1125743673,0.0,transfer
transfer_edge_000178,ew_1125743675,ride_1125743675,0.0,transfer
transfer_edge_000179,ew_1125743678,ride_1125743678,0.0,transfer
transfer_edge_000180,ew_1125744804,ride_1125744804,0.0,transfer
transfer_edge_000181,ew_1125744816,ride_1125744816,0.0,transfer
transfer_edge_000182,ew_1125749161,ride_1125749161,0.0,transfer
transfer_edge_000183,ew_1125749162,ride_1125749162,0.0,transfer
transfer_edge_000184,ew_1125749168,ride_1125749168,0.0,transfer
transfer_edge_000185,ew_1125749184,ride_1125749184,0.0,transfer
transfer_edge_000186,ew_1125749185,ride_1125749185,0.0,transfer
transfer_edge_000187,ew_1125749186,ride_1125749186,0.0,transfer
transfer_edge_000188,ew_1125749188,ride_1125749188,0.0,transfer
transfer_edge_000189,ew_1125755727,ride_1125755727,0.0,transfer
transfer_edge_000190,ew_1125755729,ride_1125755729,0.0,transfer
transfer_edge_000191,ew_1125755733,ride_1125755733,0.0,transfer
transfer_edge_000192,ew_1125755744,ride_1125755744,0.0,transfer
transfer_edge_000193,ew_1125755758,ride_1125755758,0.0,transfer
transfer_edge_000194,ew_1125755762,ride_1125755762,0.0,transfer
transfer_edge_000195,ew_1125755768,ride_1125755768,0.0,transfer
transfer_edge_000196,ew_1125755773,ride_1125755773,0.0,transfer
transfer_edge_000197,ew_1125755775,ride_1125755775,0.0,transfer
transfer_edge_000198,ew_1125761656,ride_1125761656,0.0,transfer
transfer_edge_000199,ew_1125761658,ride_1125761658,0.0,transfer
transfer_edge_000200,ew_1125761659,ride_1125761659,0.0,transfer
transfer_edge_000201,ew_1125761668,ride_1125761668,0.0,transfer
transfer_edge_000202,ew_1125761669,ride_1125761669,0.0,transfer
transfer_edge_000203,ew_1125761670,ride_1125761670,0.0,transfer
transfer_edge_000204,ew_1125761671,ride_1125761671,0.0,transfer
transfer_edge_000205,ew_1125761673,ride_1125761673,0.0,transfer
transfer_edge_000206,ew_1125761677,ride_1125761677,0.0,transfer
transfer_edge_000207,ew_1125761681,ride_1125761681,0.0,transfer
transfer_edge_000208,ew_1125761688,ride_1125761688,0.0,transfer
transfer_edge_000209,ew_1125761694,ride_1125761694,0.0,transfer
transfer_edge_000210,ew_1125761696,ride_1125761696,0.0,transfer
transfer_edge_000211,ew_1125761699,ride_1125761699,0.0,transfer
transfer_edge_000212,ew_1125761702,ride_1125761702,0.0,transfer
transfer_edge_000213,ew_1125761718,ride_1125761718,0.0,transfer
transfer_edge_000214,ew_1125761719,ride_1125761719,0.0,transfer
transfer_edge_000215,ew_1125761728,ride_1125761728,0.0,transfer
transfer_edge_000216,ew_1125761733,ride_1125761733,0.0,transfer
transfer_edge_000217,ew_1125761735,ride_1125761735,0.0,transfer
transfer_edge_000218,ew_1125761739,ride_1125761739,0.0,transfer
transfer_edge_000219,ew_1125761741,ride_1125761741,0.0,transfer
transfer_edge_000220,ew_1125761748,ride_1125761748,0.0,transfer
transfer_edge_000221,ew_1125761749,ride_1125761749,0.0,transfer
transfer_edge_000222,ew_1125761754,ride_1125761754,0.0,transfer
transfer_edge_000223,ew_1125761758,ride_1125761758,0.0,transfer
transfer_edge_000224,ew_1125761761,ride_1125761761,0.0,transfer
transfer_edge_000225,ew_1125761762,ride_1125761762,0.0,transfer
transfer_edge_000226,ew_1125761765,ride_1125761765,0.0,transfer
transfer_edge_000227,ew_1125761772,ride_1125761772,0.0,transfer
transfer_edge_000228,ew_1125761776,ride_1125761776,0.0,transfer
transfer_edge_000229,ew_1125761779,ride_1125761779,0.0,transfer
transfer_edge_000230,ew_1125761780,ride_1125761780,0.0,transfer
transfer_edge_000231,ew_1125768529,ride_1125768529,0.0,transfer
transfer_edge_000232,ew_1125768537,ride_1125768537,0.0,transfer
transfer_edge_000233,ew_1125768542,ride_1125768542,0.0,transfer
transfer_edge_000234,ew_1125768559,ride_1125768559,0.0,transfer
transfer_edge_000235,ew_1125768590,ride_1125768590,0.0,transfer
transfer_edge_000236,ew_1125768617,ride_1125768617,0.0,transfer
transfer_edge_000237,ew_1125768622,ride_1125768622,0.0,transfer
transfer_edge_000238,ew_1125768638,ride_1125768638,0.0,transfer
transfer_edge_000239,ew_1125768640,ride_1125768640,0.0,transfer
transfer_edge_000240,ew_1125768649,ride_1125768649,0.0,transfer
transfer_edge_000241,ew_1125768658,ride_1125768658,0.0,transfer
transfer_edge_000242,ew_1125768659,ride_1125768659,0.0,transfer
transfer_edge_000243,ew_1125768664,ride_1125768664,0.0,transfer
transfer_edge_000244,ew_1125768682,ride_1125768682,0.0,transfer
transfer_edge_000245,ew_1125768688,ride_1125768688,0.0,transfer
transfer_edge_000246,ew_1125768704,ride_1125768704,0.0,transfer
transfer_edge_000247,ew_1125768707,ride_1125768707,0.0,transfer
transfer_edge_000248,ew_1125768712,ride_1125768712,0.0,transfer
transfer_edge_000249,ew_1125768714,ride_1125768714,0.0,transfer
transfer_edge_000250,ew_1125781587,ride_1125781587,0.0,transfer
transfer_edge_000251,ew_1125781591,ride_1125781591,0.0,transfer
transfer_edge_000252,ew_1125781593,ride_1125781593,0.0,transfer
transfer_edge_000253,ew_1125781594,ride_1125781594,0.0,transfer
transfer_edge_000254,ew_1125781596,ride_1125781596,0.0,transfer
transfer_edge_000255,ew_1125781597,ride_1125781597,0.0,transfer
transfer_edge_000256,ew_1125781598,ride_1125781598,0.0,transfer
transfer_edge_000257,ew_1125781602,ride_1125781602,0.0,transfer
transfer_edge_000258,ew_1125781604,ride_1125781604,0.0,transfer
transfer_edge_000259,ew_1125781606,ride_1125781606,0.0,transfer
transfer_edge_000260,ew_1125781608,ride_1125781608,0.0,transfer
transfer_edge_000261,ew_1125781609,ride_1125781609,0.0,transfer
transfer_edge_000262,ew_1125781610,ride_1125781610,0.0,transfer
transfer_edge_000263,ew_1125781616,ride_1125781616,0.0,transfer
transfer_edge_000264,ew_1125781617,ride_1125781617,0.0,transfer
transfer_edge_000265,ew_1125781618,ride_1125781618,0.0,transfer
transfer_edge_000266,ew_1125781619,ride_1125781619,0.0,transfer
transfer_edge_000267,ew_1125781625,ride_1125781625,0.0,transfer
transfer_edge_000268,ew_1125781626,ride_1125781626,0.0,transfer
transfer_edge_000269,ew_1125781629,ride_1125781629,0.0,transfer
transfer_edge_000270,ew_1125781630,ride_1125781630,0.0,transfer
transfer_edge_000271,ew_1125781633,ride_1125781633,0.0,transfer
transfer_edge_000272,ew_1125781634,ride_1125781634,0.0,transfer
transfer_edge_000273,ew_1125781635,ride_1125781635,0.0,transfer
transfer_edge_000274,ew_1125781636,ride_1125781636,0.0,transfer
transfer_edge_000275,ew_1125781637,ride_1125781637,0.0,transfer
transfer_edge_000276,ew_1125781640,ride_1125781640,0.0,transfer
transfer_edge_000277,ew_1125781643,ride_1125781643,0.0,transfer
transfer_edge_000278,ew_1125781646,ride_1125781646,0.0,transfer
transfer_edge_000279,ew_1125782512,ride_1125782512,0.0,transfer
transfer_edge_000280,ew_1125782518,ride_1125782518,0.0,transfer
transfer_edge_000281,ew_1125783381,ride_1125783381,0.0,transfer
transfer_edge_000282,ew_1125783383,ride_1125783383,0.0,transfer
transfer_edge_000283,ew_1125783384,ride_1125783384,0.0,transfer
transfer_edge_000284,ew_1125783386,ride_1125783386,0.0,transfer
transfer_edge_000285,ew_1125783390,ride_1125783390,0.0,transfer
transfer_edge_000286,ew_1125783391,ride_1125783391,0.0,transfer
transfer_edge_000287,ew_1125806118,ride_1125806118,0.0,transfer
transfer_edge_000288,ew_1125806122,ride_1125806122,0.0,transfer
transfer_edge_000289,ew_1125806130,ride_1125806130,0.0,transfer
transfer_edge_000290,ew_1125806146,ride_1125806146,0.0,transfer
transfer_edge_000291,ew_1125806155,ride_1125806155,0.0,transfer
transfer_edge_000292,ew_1125806170,ride_1125806170,0.0,transfer
transfer_edge_000293,ew_1125806186,ride_1125806186,0.0,transfer
transfer_edge_000294,ew_1125806205,ride_1125806205,0.0,transfer
