edge_id,u,v,dist,edge_type
sw_edge_000296,sw_1125853541,sw_1030432374,57.01267338114475,start_walk
sw_edge_000297,sw_1030432374,sw_1553546660,90.83186278298501,start_walk
sw_edge_000298,sw_1553546660,sw_1030432374,90.83186278298501,start_walk
sw_edge_000299,sw_1030432374,sw_7981121147,56.729078246272415,start_walk
sw_edge_000300,sw_7981121147,sw_1030432374,56.729078246272415,start_walk
sw_edge_000301,sw_1030432456,sw_1553790516,149.72305265521757,start_walk
sw_edge_000302,sw_1553790516,sw_1030432456,149.72305265521757,start_walk
sw_edge_000303,sw_1030432456,sw_1553790522,170.3629468011364,start_walk
sw_edge_000304,sw_1553790522,sw_1030432456,170.3629468011364,start_walk
sw_edge_000305,sw_1030432456,sw_1553790532,38.94669118917407,start_walk
sw_edge_000306,sw_1553790532,sw_1030432456,38.94669118917407,start_walk
sw_edge_000307,sw_1030432486,sw_3027177444,79.5739790535358,start_walk
sw_edge_000308,sw_3027177444,sw_1030432486,79.5739790535358,start_walk
sw_edge_000309,sw_1030432486,sw_7976846764,1378.2821233799432,start_walk
sw_edge_000310,sw_7976846764,sw_1030432486,1378.2821233799432,start_walk
sw_edge_000311,sw_1030432486,sw_8073891821,11.215208593136829,start_walk
sw_edge_000312,sw_8073891821,sw_1030432486,11.215208593136829,start_walk
sw_edge_000313,sw_1030432486,sw_8073891822,22.00152819622916,start_walk
sw_edge_000314,sw_8073891822,sw_1030432486,22.00152819622916,start_walk
sw_edge_000315,sw_1030432542,sw_1553790514,100.51208412267515,start_walk
sw_edge_000316,sw_1553790514,sw_1030432542,100.51208412267515,start_walk
sw_edge_000317,sw_1030432542,sw_1556612928,190.62531308254316,start_walk
sw_edge_000318,sw_1556612928,sw_1030432542,190.62531308254316,start_walk
sw_edge_000319,sw_1030432542,sw_7958472491,45.968550966205115,start_walk
sw_edge_000320,sw_7958472491,sw_1030432542,45.968550966205115,start_walk
sw_edge_000321,sw_1030432542,sw_7958631575,122.48342902520815,start_walk
sw_edge_000322,sw_7958631575,sw_1030432542,122.48342902520815,start_walk
sw_edge_000323,sw_1030432575,sw_1030434443,36.17268938749511,start_walk
sw_edge_000324,sw_1030434443,sw_1030432575,36.17268938749511,start_walk
sw_edge_000325,sw_1030432575,sw_1030435450,191.26567135779263,start_walk
sw_edge_000326,sw_1030435450,sw_1030432575,191.26567135779263,start_walk
sw_edge_000327,sw_1030432575,sw_1296644416,36.23923578549569,start_walk
sw_edge_000328,sw_1296644416,sw_1030432575,36.23923578549569,start_walk
sw_edge_000329,sw_1030432602,sw_1490074412,253.57367402438723,start_walk
sw_edge_000330,sw_1490074412,sw_1030432602,253.57367402438723,start_walk
sw_edge_000331,sw_1030432602,sw_1553543916,95.95707514710955,start_walk
sw_edge_000332,sw_1553543916,sw_1030432602,95.95707514710955,start_walk
sw_edge_000333,sw_1030432602,sw_1553761928,44.947279992870534,start_walk
sw_edge_000334,sw_1553761928,sw_1030432602,44.947279992870534,start_walk
sw_edge_000335,sw_1030432722,sw_1125768622,49.08392117968165,start_walk
sw_edge_000336,sw_1125768622,sw_1030432722,49.08392117968165,start_walk
sw_edge_000337,sw_1030432722,sw_1553546693,161.25926729549496,start_walk
sw_edge_000338,sw_1553546693,sw_1030432722,161.25926729549496,start_walk
sw_edge_000339,sw_1030432722,sw_12850410396,32.221801396357634,start_walk
sw_edge_000340,sw_12850410396,sw_1030432722,32.221801396357634,start_walk
sw_edge_000341,sw_1030432722,sw_12850443401,27.786636447118664,start_walk
sw_edge_000342,sw_12850443401,sw_1030432722,27.786636447118664,start_walk
sw_edge_000343,sw_1030433024,sw_1030434476,194.9112298602981,start_walk
sw_edge_000344,sw_1030434476,sw_1030433024,194.9112298602981,start_walk
sw_edge_000345,sw_1030433024,sw_7958459364,514.5167074062815,start_walk
sw_edge_000346,sw_7958459364,sw_1030433024,514.5167074062815,start_walk
sw_edge_000347,sw_1030433060,sw_1125728466,43.00289270612389,start_walk
sw_edge_000348,sw_1125728466,sw_1030433060,43.00289270612389,start_walk
sw_edge_000349,sw_1030433060,sw_1125728479,49.498756595388386,start_walk
sw_edge_000350,sw_1125728479,sw_1030433060,49.498756595388386,start_walk
sw_edge_000351,sw_1030433060,sw_4895748554,124.33649154086882,start_walk
sw_edge_000352,sw_4895748554,sw_1030433060,124.33649154086882,start_walk
sw_edge_000353,sw_1030433249,sw_1030435276,131.49946183858611,start_walk
sw_edge_000354,sw_1030435276,sw_1030433249,131.49946183858611,start_walk
sw_edge_000355,sw_1030433249,sw_1125728473,40.98777287733221,start_walk
sw_edge_000356,sw_1125728473,sw_1030433249,40.98777287733221,start_walk
sw_edge_000357,sw_1030433249,sw_1125849355,45.053460663255414,start_walk
sw_edge_000358,sw_1125849355,sw_1030433249,45.053460663255414,start_walk
sw_edge_000359,sw_1030433249,sw_1125849405,46.47651688827826,start_walk
sw_edge_000360,sw_1125849405,sw_1030433249,46.47651688827826,start_walk
sw_edge_000361,sw_1030433518,sw_1030434443,76.00545509195477,start_walk
sw_edge_000362,sw_1030434443,sw_1030433518,76.00545509195477,start_walk
sw_edge_000363,sw_1030433518,sw_1553551816,46.02438425768608,start_walk
sw_edge_000364,sw_1553551816,sw_1030433518,46.02438425768608,start_walk
sw_edge_000365,sw_1030433518,sw_7733399094,69.7944840496379,start_walk
sw_edge_000366,sw_7733399094,sw_1030433518,69.7944840496379,start_walk
sw_edge_000367,sw_1030433549,sw_1553761566,33.81177033683663,start_walk
sw_edge_000368,sw_1553761566,sw_1030433549,33.81177033683663,start_walk
sw_edge_000369,sw_1030433549,sw_7979619257,59.9177386923199,start_walk
sw_edge_000370,sw_7979619257,sw_1030433549,59.9177386923199,start_walk
sw_edge_000371,sw_1030433549,sw_12966009967,79.94780776846615,start_walk
sw_edge_000372,sw_12966009967,sw_1030433549,79.94780776846615,start_walk
sw_edge_000373,sw_1030433795,sw_1553546676,64.76891283886387,start_walk
sw_edge_000374,sw_1553546676,sw_1030433795,64.76891283886387,start_walk
