episode_index,episode_return,terminated_reason,closure_mode,closed_loop,fitness_reward,average_gtc,std_gtc,route_node_count,route_path_node_ids
1055,-18733.079737345455,closed_loop,forced,True,-18730.835505142368,9433.5839601495,,5,"[3118, 3120, 3117, 3120, 3118]"
1056,-14120.548828125,closed_loop,forced,True,-14119.549243415084,8425.939603409857,,3,"[2814, 2817, 2814]"
1057,-142.7247036768531,closed_loop,forced,True,-140.72457804495036,140.72457804495036,,3,"[2247, 2246, 2247]"
1058,-10301.974609375,closed_loop,forced,True,-10300.974352179981,10300.974352179981,,3,"[2516, 2520, 2516]"
1059,-136.59043884277344,closed_loop,forced,True,-135.59044401081042,118.42864347206779,,3,"[2970, 3083, 2970]"
1060,-3667.2433627990777,closed_loop,forced,True,-3664.062143077883,1596.6895720150717,,8,"[1739, 1753, 1752, 1751, 1749, 1740, 1731, 1739]"
1061,-5400.050376343858,closed_loop,forced,True,-5397.05032483753,2345.817960851853,,5,"[1070, 1072, 1073, 1072, 1070]"
1062,-123.5764584339413,closed_loop,forced,True,-121.57644071027443,121.57644071027443,,3,"[3372, 3371, 3372]"
1063,-96.7808421031259,closed_loop,forced,True,-95.78079416810529,95.78079416810529,,3,"[1008, 2992, 1008]"
1064,-124.99971488396159,closed_loop,forced,True,-122.99970675377493,121.61705728770335,,3,"[1868, 1874, 1868]"
1065,-15770.5966796875,closed_loop,forced,True,-15769.596630382026,8114.415633788266,,3,"[438, 129, 438]"
1066,-11764.660445755602,closed_loop,forced,True,-11763.658665011157,5967.560565529153,,5,"[2462, 2475, 2791, 2475, 2462]"
1067,-5721.86962890625,closed_loop,forced,True,-5720.869580918494,4652.272954178529,,3,"[639, 643, 639]"
1068,-8867.1806640625,closed_loop,forced,True,-8866.180304097641,8866.180304097641,,3,"[3652, 3651, 3652]"
1069,-7274.31640625,closed_loop,forced,True,-7273.316189969131,3706.0194552844077,,3,"[456, 471, 456]"
1070,-189.85113825567464,closed_loop,forced,True,-188.85113674867665,170.13434520882006,,3,"[2480, 2716, 2480]"
1071,-334.5325927734375,closed_loop,forced,True,-333.53258720351016,333.53258720351016,,3,"[1378, 1379, 1378]"
1072,-20595.84765625,closed_loop,forced,True,-20594.84805454945,8818.674566085338,,3,"[1647, 1646, 1647]"
1073,-20565.251953125,closed_loop,forced,True,-20564.25119833947,20564.25119833947,,3,"[2370, 2451, 2370]"
1074,-2770.7741826138563,closed_loop,forced,True,-2769.7741663916013,1220.967544126737,,3,"[2583, 2582, 2583]"
1075,-306.42022705078125,closed_loop,forced,True,-305.4202419832591,305.4202419832591,,3,"[1459, 787, 1459]"
1076,-15742.057479823063,closed_loop,forced,True,-15738.90954406276,6605.046410237451,,7,"[997, 1003, 971, 1004, 971, 1003, 997]"
1077,-75.25629425048828,closed_loop,forced,True,-72.25629331677844,72.25629331677844,,3,"[1788, 1789, 1788]"
1078,-12235.8916015625,closed_loop,forced,True,-12233.891611369465,6821.576040851413,,3,"[1809, 1810, 1809]"
1079,-27522.718766651786,closed_loop,forced,True,-27518.71842723363,14688.291960934845,,3,"[656, 461, 656]"
1080,-9228.2060546875,closed_loop,forced,True,-9227.20581101759,8049.044195876046,,3,"[2395, 2410, 2395]"
1081,-140.89230346679688,closed_loop,forced,True,-139.89230232692333,139.89230232692333,,3,"[1351, 869, 1351]"
1082,-10228.377010132102,closed_loop,forced,True,-10227.376723921732,5151.5739446283715,,3,"[3622, 2949, 3622]"
1083,-9518.583984375,closed_loop,forced,True,-9517.583623174643,9083.546728002311,,3,"[395, 391, 395]"
1084,-8248.5615234375,closed_loop,forced,True,-8247.561038578413,8247.561038578413,,3,"[2188, 2183, 2188]"
1085,-10229.813683804115,closed_loop,forced,True,-10227.329305374715,5214.000306543381,,9,"[1236, 1235, 1234, 1229, 1224, 1229, 1234, 1235, 1236]"
1086,-18829.900418408986,closed_loop,forced,True,-18827.900355171594,13353.427180667442,,3,"[2657, 2656, 2657]"
1087,-12119.37890977399,closed_loop,forced,True,-12118.37926751743,7206.06359405454,,3,"[2788, 2786, 2788]"
1088,-2849.786865234375,closed_loop,forced,True,-2848.7868521381633,1477.8351859822385,,3,"[1968, 1970, 1968]"
1089,-22559.37109375,closed_loop,forced,True,-22558.371313457123,14468.977825414404,,3,"[2268, 2266, 2268]"
1090,-10517.1494140625,closed_loop,forced,True,-10516.149361985621,5309.055718435459,,3,"[372, 370, 372]"
1091,-5904.505864938352,closed_loop,forced,True,-5903.505907009434,3006.4582200409527,,3,"[1311, 1309, 1311]"
1092,-6117.827225104535,closed_loop,forced,True,-6115.822895614004,3163.445550062477,,5,"[749, 752, 750, 752, 749]"
1093,-20949.87890625,closed_loop,forced,True,-20948.87856226396,11240.60118734645,,3,"[2886, 2884, 2886]"
1094,-7310.9580078125,closed_loop,forced,True,-7307.957800922493,4329.199403106097,,3,"[759, 760, 759]"
1095,-16863.962890625,closed_loop,forced,True,-16862.96382863868,12148.436755671437,,3,"[1848, 318, 1848]"
1096,-17147.466796875,closed_loop,forced,True,-17144.466251701033,12121.362873698276,,3,"[2385, 2382, 2385]"
1097,-10004.513671875,closed_loop,forced,True,-10003.513786990401,5118.217644435805,,3,"[3639, 2991, 3639]"
1098,-7508.486332982562,closed_loop,forced,True,-7507.48628915396,6966.855906375496,,3,"[2489, 2487, 2489]"
1099,-158.5928192138672,closed_loop,forced,True,-157.59282278955925,157.59282278955925,,3,"[3686, 3682, 3686]"
1100,-6074.76220703125,closed_loop,forced,True,-6073.762369692778,2320.2046363956388,,3,"[2743, 722, 2743]"
1101,-6809.94921875,closed_loop,forced,True,-6808.949003868638,3488.6758364754937,,3,"[3186, 2259, 3186]"
1102,-7040.088873396584,closed_loop,forced,True,-7038.08872775187,4063.294935892303,,3,"[1822, 1823, 1822]"
1103,-7730.888671875,closed_loop,forced,True,-7729.888807561578,7729.888807561578,,3,"[1179, 1177, 1179]"
1104,-119.67796965413436,closed_loop,forced,True,-118.67791829835255,118.67791829835255,,3,"[2933, 2927, 2933]"
1105,-20273.988292177626,closed_loop,forced,True,-20272.98813648754,20272.98813648754,,3,"[2313, 2309, 2313]"
1106,-10084.8076171875,closed_loop,forced,True,-10083.807541721355,5124.9142012083485,,3,"[1824, 335, 1824]"
1107,-22623.234375,closed_loop,forced,True,-22622.233639588547,13059.61889073315,,3,"[2069, 2068, 2069]"
1108,-11994.69921875,closed_loop,forced,True,-11993.69898635707,11452.36901798927,,3,"[3239, 3238, 3239]"
1109,-10435.4482421875,closed_loop,forced,True,-10434.44824881485,5288.460578705746,,3,"[2441, 3241, 2441]"
1110,-190.49752441640067,closed_loop,forced,True,-189.49750957421068,151.40702181895477,,3,"[1672, 1669, 1672]"
1111,-11863.459647097974,closed_loop,forced,True,-11861.239932489534,5870.971482700291,,7,"[1760, 1754, 1747, 1743, 1747, 1754, 1760]"
1112,-17225.520669553553,closed_loop,forced,True,-17224.04555917504,12150.406317538507,,7,"[1879, 1882, 1881, 1880, 1881, 1882, 1879]"
1113,-85.1045150756836,closed_loop,forced,True,-84.10451188980159,84.10451188980159,,3,"[3292, 3015, 3292]"
1114,-26627.119535175225,closed_loop,forced,True,-26625.604400522127,13384.748441336544,,5,"[401, 412, 411, 403, 401]"
1115,-14524.6220703125,closed_loop,forced,True,-14523.62236320843,7313.575527991135,,3,"[956, 969, 956]"
1116,-19877.589890887823,closed_loop,forced,True,-19871.590400753572,10638.97365400458,,3,"[3125, 3124, 3125]"
1117,-13901.7177734375,closed_loop,forced,True,-13900.717879288037,11300.860335412843,,3,"[1658, 1657, 1658]"
1118,-7038.907766601766,closed_loop,forced,True,-7034.90756952859,3578.302323453283,,3,"[2061, 3107, 2061]"
1119,-180.94598388671875,closed_loop,forced,True,-178.9459874223329,177.25233051914427,,3,"[174, 173, 174]"
1120,-124.5870590209961,closed_loop,forced,True,-121.58706030694404,120.71537498463175,,3,"[3685, 3683, 3685]"
1121,-8647.363291174974,closed_loop,forced,True,-8646.363546961531,3668.7497074652188,,3,"[1263, 1249, 1263]"
1122,-11226.396484375,closed_loop,forced,True,-11225.396082973813,11225.396082973813,,3,"[595, 597, 595]"
1123,-11206.447436886388,closed_loop,forced,True,-11204.447427463998,9106.988077563721,,3,"[2120, 3631, 2120]"
1124,-19075.318365536677,closed_loop,forced,True,-19073.318545402133,10758.48065705028,,3,"[1810, 1809, 1810]"
1125,-15808.523456064733,closed_loop,forced,True,-15804.523239102484,7950.2649761515,,3,"[2188, 2187, 2188]"
1126,-5998.990234375,closed_loop,forced,True,-5997.99020878951,5997.99020878951,,3,"[607, 594, 607]"
1127,-8643.931640625,closed_loop,forced,True,-8641.931308418034,8641.931308418034,,3,"[1797, 1794, 1797]"
1128,-4030.84033203125,closed_loop,forced,True,-4028.840404283914,2061.609470404296,,3,"[2362, 2360, 2362]"
1129,-7149.569831898627,closed_loop,forced,True,-7148.569640808213,7148.569640808213,,3,"[483, 1366, 483]"
1130,-16708.02734375,closed_loop,forced,True,-16707.026571797378,16354.581646651648,,3,"[3355, 2586, 3355]"
1131,-6371.412109375,closed_loop,forced,True,-6368.411880489376,6368.411880489376,,3,"[1429, 1431, 1429]"
1132,-53.5991325378418,closed_loop,forced,True,-52.59913107443805,52.59913107443805,,3,"[3743, 3744, 3743]"
1133,-10144.35546875,closed_loop,forced,True,-10143.35552178387,5130.03153003517,,3,"[30, 2827, 30]"
1134,-12397.44921875,closed_loop,forced,True,-12396.448835956759,6797.613564587373,,3,"[390, 389, 390]"
1135,-114.29176229673158,closed_loop,forced,True,-108.28058558594361,108.28058558594361,,5,"[3328, 3327, 3325, 3327, 3328]"
1136,-9702.0634765625,closed_loop,forced,True,-9701.063031194317,9701.063031194317,,3,"[238, 2644, 238]"
1137,-170.40189670652398,closed_loop,forced,True,-169.40183636087488,169.40183636087488,,3,"[757, 2652, 757]"
1138,-29356.330078125,closed_loop,forced,True,-29355.329109872404,14738.16089331626,,3,"[421, 94, 421]"
1139,-9869.52734375,closed_loop,forced,True,-9868.527802900364,4151.417641512292,,3,"[3098, 2568, 3098]"
1140,-7652.2275390625,closed_loop,forced,True,-7651.227422934424,4122.828970848528,,3,"[2864, 636, 2864]"
1141,-23117.291015625,closed_loop,forced,True,-23116.290881174347,11633.90376150254,,3,"[1113, 1111, 1113]"
1142,-5401.8095703125,closed_loop,forced,True,-5400.809424190238,2749.0094250877632,,3,"[3248, 3245, 3248]"
1143,-10211.714307094488,closed_loop,forced,True,-10209.713638973672,7024.947104580038,,3,"[2609, 3401, 2609]"
1144,-13412.139654319166,closed_loop,forced,True,-13411.140096335883,10241.182464090343,,3,"[2395, 2410, 2395]"
1145,-6451.165538975339,closed_loop,forced,True,-6450.165384981496,2759.9866669481416,,3,"[1656, 1658, 1656]"
1146,-15727.857530186859,closed_loop,forced,True,-15724.693691384466,9324.210358630044,,5,"[3054, 3055, 3053, 3055, 3054]"
1147,-6843.39892578125,closed_loop,forced,True,-6841.3990872168615,2930.081018153565,,3,"[3057, 3052, 3057]"
1148,-6605.1552734375,closed_loop,forced,True,-6604.155083967018,6604.155083967018,,3,"[3430, 3581, 3430]"
1149,-4943.7333984375,closed_loop,forced,True,-4942.733402753258,4942.733402753258,,3,"[2543, 2549, 2543]"
1150,-199.7810821533203,closed_loop,forced,True,-197.78108423804383,197.78108423804383,,3,"[549, 551, 549]"
1151,-6493.649432608616,closed_loop,forced,True,-6489.649591460702,3320.0545731178727,,3,"[1591, 1593, 1591]"
1152,-10317.273442822008,closed_loop,forced,True,-10316.27343888079,10316.27343888079,,3,"[3390, 1804, 3390]"
1153,-18185.9609375,closed_loop,forced,True,-18184.960850032745,11306.108186966001,,3,"[3311, 3314, 3311]"
1154,-13269.4384765625,closed_loop,forced,True,-13268.438037263795,6636.408960505454,,3,"[1033, 1031, 1033]"
1155,-8510.453131396247,closed_loop,forced,True,-8506.453535266615,4347.284833294595,,3,"[417, 538, 417]"
1156,-113.73040008544922,closed_loop,forced,True,-112.73039710270916,112.73039710270916,,3,"[2361, 57, 2361]"
1157,-6562.2275390625,closed_loop,forced,True,-6561.227778578121,2788.91881598821,,3,"[3237, 3238, 3237]"
1158,-8710.127934174383,closed_loop,forced,True,-8709.128417585584,4430.610516338682,,3,"[2581, 2782, 2581]"
1159,-17794.138671875,closed_loop,forced,True,-17791.138665737635,8927.65347019832,,3,"[2391, 2392, 2391]"
1160,-3649.644545726197,closed_loop,forced,True,-3645.6446026508556,3645.6446026508556,,3,"[1604, 1603, 1604]"
1161,-8008.613542303056,closed_loop,forced,True,-8007.053142565148,4046.625976869387,,5,"[2417, 2693, 3489, 2692, 2417]"
1162,-4337.603518714586,closed_loop,forced,True,-4336.603580118843,2224.157693648657,,3,"[1654, 1195, 1654]"
1163,-10891.972663878301,closed_loop,forced,True,-10887.97300151995,6314.082433656134,,3,"[3613, 3584, 3613]"
1164,-13902.861386226708,closed_loop,forced,True,-13897.861501134546,13897.861501134546,,3,"[2275, 3229, 2275]"
1165,-5405.911804768726,closed_loop,forced,True,-5403.911826968399,2820.1589848731346,,5,"[1836, 1838, 324, 1838, 1836]"
1166,-6364.7378337108275,closed_loop,forced,True,-6363.737662609763,5119.141888948694,,3,"[2757, 2759, 2757]"
1167,-6829.345703125,closed_loop,forced,True,-6828.345658848113,5759.336909298171,,3,"[1115, 1128, 1115]"
1168,-8512.3427734375,closed_loop,forced,True,-8510.342516770479,4898.628407208477,,3,"[2733, 2734, 2733]"
1169,-8176.466804191072,closed_loop,forced,True,-8175.46696062949,3507.3698091335723,,3,"[220, 219, 220]"
1170,-5048.919921875,closed_loop,forced,True,-5044.919779875456,2175.872898091556,,3,"[309, 311, 309]"
1171,-23607.853515625,closed_loop,forced,True,-23606.852735613586,18753.442345064097,,3,"[2747, 2748, 2747]"
1172,-146.13233947753906,closed_loop,forced,True,-144.13234163481437,144.13234163481437,,3,"[2202, 2201, 2202]"
1173,-3406.1453548535055,closed_loop,forced,True,-3403.6419006801966,3403.6419006801966,,7,"[2921, 2918, 2922, 2934, 2922, 2918, 2921]"
1174,-5282.013681230612,closed_loop,forced,True,-5281.013617164879,2692.8647233427655,,3,"[269, 1362, 269]"
1175,-10714.6787109375,closed_loop,forced,True,-10712.67917819012,5385.895291562637,,3,"[2045, 2046, 2045]"
1176,-140.6279754638672,closed_loop,forced,True,-138.62797583584432,138.62797583584432,,3,"[813, 1335, 813]"
1177,-8920.604498474586,closed_loop,forced,True,-8919.60491667748,4073.673431614473,,3,"[1107, 1108, 1107]"
1178,-15597.088878115126,closed_loop,forced,True,-15593.088894833181,11117.035717348324,,3,"[2309, 2313, 2309]"
1179,-167.5915783149876,closed_loop,forced,True,-166.59156733487907,146.59973780364507,,3,"[2548, 1509, 2548]"
1180,-176.53529721224118,closed_loop,forced,True,-175.53529161781893,162.8909892907901,,3,"[1201, 1199, 1201]"
1181,-137.90419006347656,closed_loop,forced,True,-136.90419649941435,118.29759633864681,,3,"[3007, 3005, 3007]"
1182,-141.42388961710822,closed_loop,forced,True,-137.42387258168407,137.42387258168407,,3,"[719, 722, 719]"
1183,-101.98212747459911,closed_loop,forced,True,-100.98203542316475,100.98203542316475,,3,"[3625, 3043, 3625]"
1184,-77.62554931640625,closed_loop,forced,True,-76.6255505116605,76.6255505116605,,3,"[60, 2016, 60]"
1185,-4877.929693423894,closed_loop,forced,True,-4876.929661417404,2938.854133027297,,3,"[2781, 2780, 2781]"
1186,-12146.77247366813,closed_loop,forced,True,-12142.772858132035,5142.434811393097,,3,"[564, 576, 564]"
1187,-78.3097375996349,closed_loop,forced,True,-77.30973218037735,77.30973218037735,,3,"[106, 107, 106]"
1188,-14408.78516826803,closed_loop,forced,True,-14407.785128740106,14407.785128740106,,3,"[172, 710, 172]"
1189,-6862.974620136849,closed_loop,forced,True,-6861.97448037678,3433.483761768313,,3,"[2266, 2268, 2266]"
1190,-2596.91845703125,closed_loop,forced,True,-2595.918423918405,1384.683346928357,,3,"[3217, 2107, 3217]"
1191,-12409.4541015625,closed_loop,forced,True,-12408.454251532468,12408.454251532468,,3,"[406, 407, 406]"
1192,-129.50661662962648,closed_loop,forced,True,-128.5066145274746,128.5066145274746,,3,"[3214, 3215, 3214]"
1193,-19308.07873628152,closed_loop,forced,True,-19306.61225363537,12138.38718946051,,5,"[3344, 2720, 2725, 2720, 3344]"
1194,-95.28397412070808,closed_loop,forced,True,-94.28395902020921,94.28395902020921,,3,"[86, 87, 86]"
1195,-11816.2939453125,closed_loop,forced,True,-11815.293552349089,11815.293552349089,,3,"[1196, 1198, 1196]"
1196,-10120.610369916247,closed_loop,forced,True,-10116.610012878033,8105.419182032657,,3,"[2912, 2925, 2912]"
1197,-18370.66015625,closed_loop,forced,True,-18369.660782433766,10269.769078629239,,3,"[3310, 3311, 3310]"
1198,-23211.550833423666,closed_loop,forced,True,-23210.551351376183,23210.551351376183,,3,"[2933, 2927, 2933]"
1199,-179.4284310942012,closed_loop,forced,True,-177.42842349928645,177.42842349928645,,3,"[347, 348, 347]"
1200,-12380.835942604657,closed_loop,forced,True,-12374.835823616057,6779.099611178851,,3,"[2954, 2952, 2954]"
1201,-195.82090759277344,closed_loop,forced,True,-194.82090977893301,145.05418704915564,,3,"[1514, 1468, 1514]"
1202,-14870.396484375,closed_loop,forced,True,-14869.396448393989,7897.2261293475185,,3,"[2243, 3641, 2243]"
1203,-6805.205569725838,closed_loop,forced,True,-6804.20574155867,3400.602487329607,,3,"[2492, 2496, 2492]"
1204,-10267.619296493227,closed_loop,forced,True,-10265.619626684795,5174.84691393485,,3,"[3508, 1006, 3508]"
1205,-5693.496291516654,closed_loop,forced,True,-5692.496024310375,2924.46676309222,,3,"[3412, 3217, 3412]"
1206,-5628.99365234375,closed_loop,forced,True,-5627.993665197323,5627.993665197323,,3,"[2056, 2052, 2056]"
1207,-7911.4580078125,closed_loop,forced,True,-7910.457866205858,4035.803643490988,,3,"[3543, 3544, 3543]"
1208,-16782.380859375,closed_loop,forced,True,-16781.380105673772,9867.91081154665,,3,"[1088, 1089, 1088]"
1209,-109.05566034360618,closed_loop,forced,True,-108.05565601217882,108.05565601217882,,3,"[3067, 3071, 3067]"
1210,-6089.774813820972,closed_loop,forced,True,-6087.457818327181,2623.626377971837,,5,"[2766, 2767, 2774, 2767, 2766]"
1211,-138.06509608242777,closed_loop,forced,True,-137.0648043944623,99.28279533811875,,3,"[2680, 2661, 2680]"
1212,-10553.23046875,closed_loop,forced,True,-10550.230042240133,6510.00519446333,,3,"[546, 562, 546]"
1213,-9581.3681640625,closed_loop,forced,True,-9580.367725824763,8749.878628891309,,3,"[3273, 3271, 3273]"
1214,-10059.25390625,closed_loop,forced,True,-10058.25344557991,7184.806040037247,,3,"[856, 857, 856]"
1215,-118.48822947158715,closed_loop,forced,True,-116.45300071744359,116.45300071744359,,7,"[1936, 1940, 1943, 1942, 1943, 1940, 1936]"
1216,-11199.75390625,closed_loop,forced,True,-11197.753918907729,11197.753918907729,,3,"[1950, 1952, 1950]"
1217,-10574.6337890625,closed_loop,forced,True,-10573.634049596876,10019.589587493363,,3,"[980, 975, 980]"
1218,-11953.561546025365,closed_loop,forced,True,-11952.561831894556,6597.193390134259,,3,"[2322, 2315, 2322]"
1219,-13335.890625,closed_loop,forced,True,-13333.891011809023,7272.487431842383,,3,"[424, 145, 424]"
1220,-16789.63283361757,closed_loop,forced,True,-16785.631963991564,8855.014024963404,,3,"[3684, 3683, 3684]"
1221,-15069.375004407102,closed_loop,forced,True,-15068.37546573709,15068.37546573709,,3,"[672, 677, 672]"
1222,-9961.2919921875,closed_loop,forced,True,-9960.292457929772,5186.093711455852,,3,"[982, 985, 982]"
1223,-15109.1416015625,closed_loop,forced,True,-15108.14162119971,14207.85555561349,,3,"[1840, 1845, 1840]"
1224,-5071.23681640625,closed_loop,forced,True,-5070.236998730859,4324.995563654671,,3,"[2717, 2713, 2717]"
1225,-8884.296014812644,closed_loop,forced,True,-8877.342164988779,4560.183257862811,,9,"[55, 56, 2378, 2601, 2378, 2601, 2378, 56, 55]"
1226,-5437.2470703125,closed_loop,forced,True,-5436.247045095086,5436.247045095086,,3,"[2525, 2526, 2525]"
1227,-180.41411909421822,closed_loop,forced,True,-178.92931669081287,151.54086211122302,,5,"[1740, 1749, 1738, 1749, 1740]"
1228,-8930.898451870793,closed_loop,forced,True,-8929.8987895516,4574.684824203659,,3,"[250, 247, 250]"
1229,-139.542236328125,closed_loop,forced,True,-138.54223288653714,138.54223288653714,,3,"[2668, 2667, 2668]"
1230,-11065.9921875,closed_loop,forced,True,-11064.992580394017,5588.862104359597,,3,"[1820, 1815, 1820]"
1231,-8177.97998046875,closed_loop,forced,True,-8176.979775207465,8176.979775207465,,3,"[396, 398, 396]"
1232,-229.15370851697116,closed_loop,forced,True,-228.15369513361088,157.72393522514494,,3,"[3536, 3537, 3536]"
1233,-129.0326936139295,closed_loop,forced,True,-125.53070941015626,125.53070941015626,,5,"[801, 2852, 817, 2852, 801]"
1234,-204.00650024414062,closed_loop,forced,True,-203.0065037644208,143.7252246290035,,3,"[803, 802, 803]"
1235,-178.96072914381875,closed_loop,forced,True,-177.9607189816733,177.9607189816733,,3,"[382, 385, 382]"
1236,-77.86573190886884,closed_loop,forced,True,-76.86571487236073,76.86571487236073,,3,"[430, 432, 430]"
1237,-7926.179705681554,closed_loop,forced,True,-7925.179750637937,4159.034967949007,,3,"[3054, 3051, 3054]"
1238,-4009.474704621505,closed_loop,forced,True,-4007.474700540167,2066.286395087738,,3,"[2612, 2785, 2612]"
1239,-13520.7822265625,closed_loop,forced,True,-13519.781999308401,6794.214305870472,,3,"[218, 215, 218]"
1240,-22193.775390625,closed_loop,forced,True,-22192.774595274386,13043.095293329161,,3,"[1102, 1104, 1102]"
1241,-141.06488037109375,closed_loop,forced,True,-139.06488425792787,139.06488425792787,,3,"[1257, 1259, 1257]"
1242,-7272.146679111793,closed_loop,forced,True,-7270.364013427938,3928.4917517145927,,5,"[1326, 1330, 1331, 1327, 1326]"
1243,-215.15003967285156,closed_loop,forced,True,-214.15003953193155,214.15003953193155,,3,"[2288, 2514, 2288]"
1244,-17847.923828125,closed_loop,forced,True,-17846.924004180357,8930.97771402689,,3,"[3623, 3624, 3623]"
1245,-281.5372314453125,closed_loop,forced,True,-280.5372432607252,280.5372432607252,,3,"[111, 1214, 111]"
1246,-14262.4150390625,closed_loop,forced,True,-14261.414762106338,14261.414762106338,,3,"[568, 542, 568]"
1247,-5526.846683322675,closed_loop,forced,True,-5525.846451932446,3018.4439570338486,,3,"[2417, 2692, 2417]"
1248,-107.51744842529297,closed_loop,forced,True,-106.51745149697504,106.51745149697504,,3,"[1925, 1931, 1925]"
1249,-5602.656376499843,closed_loop,forced,True,-5599.322828283936,2869.8376206881594,,7,"[231, 246, 243, 230, 232, 1406, 231]"
1250,-15588.6787109375,closed_loop,forced,True,-15587.678781150968,8303.516214359406,,3,"[826, 827, 826]"
1251,-101.72867035478635,closed_loop,forced,True,-98.23037749991062,94.66868100047016,,5,"[3778, 3780, 3777, 3775, 3778]"
1252,-10937.3974609375,closed_loop,forced,True,-10936.397329102154,8358.626995940778,,3,"[113, 114, 113]"
1253,-7199.34814453125,closed_loop,forced,True,-7198.348156138104,4244.532680195441,,3,"[1898, 1916, 1898]"
1254,-14788.8642578125,closed_loop,forced,True,-14787.863789235716,12787.8671891404,,3,"[1064, 1063, 1064]"
1255,-31660.54846420556,closed_loop,forced,True,-31659.271796678182,15870.419879835783,,5,"[229, 1011, 1012, 1011, 229]"
1256,-9447.4755859375,closed_loop,forced,True,-9446.475604902515,6736.982326889734,,3,"[774, 1218, 774]"
1257,-8186.0751953125,closed_loop,forced,True,-8185.075378297321,4181.072886764219,,3,"[2075, 236, 2075]"
1258,-19858.119140625,closed_loop,forced,True,-19857.119270607214,12779.485468580455,,3,"[1138, 1133, 1138]"
1259,-5702.137210479154,closed_loop,forced,True,-5701.137233243772,5701.137233243772,,3,"[3482, 3480, 3482]"
1260,-7671.05078125,closed_loop,forced,True,-7668.050577333219,7668.050577333219,,3,"[3053, 3051, 3053]"
1261,-131.88206758331398,closed_loop,forced,True,-130.88204382985649,130.88204382985649,,3,"[721, 274, 721]"
1262,-14025.76171875,closed_loop,forced,True,-14024.761694299143,7078.035757362381,,3,"[3723, 3724, 3723]"
1263,-3393.34033203125,closed_loop,forced,True,-3392.3402657483557,3392.3402657483557,,3,"[367, 1159, 367]"
1264,-12474.750981782323,closed_loop,forced,True,-12471.750772402209,12471.750772402209,,3,"[2401, 2403, 2401]"
1265,-115.4747543334961,closed_loop,forced,True,-114.47475323287635,114.47475323287635,,3,"[1005, 3105, 1005]"
1266,-5594.076179797976,closed_loop,forced,True,-5592.076137912306,2389.493604077812,,3,"[164, 1386, 164]"
1267,-6642.815443066594,closed_loop,forced,True,-6637.815219838298,6637.815219838298,,3,"[1452, 1454, 1452]"
1268,-8519.057628880055,closed_loop,forced,True,-8517.05720292275,8517.05720292275,,3,"[1015, 1014, 1015]"
1269,-2944.007821092504,closed_loop,forced,True,-2940.007753564393,1288.2407340016568,,3,"[1237, 1239, 1237]"
1270,-13217.148442756234,closed_loop,forced,True,-13216.14808320452,5546.717414355073,,3,"[338, 1864, 338]"
1271,-8762.007830965387,closed_loop,forced,True,-8760.008193418194,4432.6137985815085,,3,"[482, 475, 482]"
1272,-9962.17578750712,closed_loop,forced,True,-9961.175354744231,9961.175354744231,,3,"[2522, 2521, 2522]"
1273,-11020.57910666508,closed_loop,forced,True,-11017.578753882786,7758.690734183583,,3,"[186, 1805, 186]"
1274,-5282.585479817801,closed_loop,forced,True,-5281.585229029724,5281.585229029724,,3,"[2353, 2355, 2353]"
1275,-14280.5107421875,closed_loop,forced,True,-14279.510530795189,7206.265745554222,,3,"[3409, 3408, 3409]"
1276,-20502.783203125,closed_loop,forced,True,-20501.78270469135,10311.400976623869,,3,"[252, 1087, 252]"
1277,-172.36019180304993,closed_loop,forced,True,-169.54172815066948,169.54172815066948,,7,"[2791, 2475, 2477, 2789, 2790, 2792, 2791]"
1278,-28368.544929242762,closed_loop,forced,True,-28367.545509760494,16484.77085712867,,3,"[1207, 1210, 1207]"
1279,-2882.5859375,closed_loop,forced,True,-2881.5860169555017,1157.234956985991,,3,"[235, 236, 235]"
1280,-341.93624566423387,closed_loop,forced,True,-340.93620351022685,223.49463800336548,,3,"[3735, 3738, 3735]"
1281,-87.25596618652344,closed_loop,forced,True,-86.25596553552452,86.25596553552452,,3,"[3761, 3762, 3761]"
1282,-110.05435943603516,closed_loop,forced,True,-109.05435757831796,109.05435757831796,,3,"[425, 651, 425]"
1283,-93.53953951531275,closed_loop,forced,True,-92.02657235697785,92.02657235697785,,7,"[159, 158, 160, 394, 160, 158, 159]"
1284,-162.85458156216828,closed_loop,forced,True,-161.8545734467568,161.8545734467568,,3,"[322, 1869, 322]"
1285,-8805.33270199718,closed_loop,forced,True,-8804.04477753986,3732.4654863551073,,5,"[3330, 3324, 3321, 3324, 3330]"
1286,-4512.8017578125,closed_loop,forced,True,-4511.801658407277,4511.801658407277,,3,"[561, 560, 561]"
1287,-17382.066522247696,closed_loop,forced,True,-17376.72671267371,7287.990635509142,,9,"[1749, 1740, 1731, 1739, 1731, 1729, 1730, 1740, 1749]"
1288,-85.13043256419314,closed_loop,forced,True,-83.13042113632011,83.13042113632011,,3,"[808, 1335, 808]"
1289,-14629.971712197053,closed_loop,forced,True,-14625.971292789469,7367.110430178139,,3,"[996, 997, 996]"
1290,-7696.6533203125,closed_loop,forced,True,-7695.653168426155,3258.7101660394273,,3,"[1754, 1760, 1754]"
1291,-23740.951188961222,closed_loop,forced,True,-23739.951832047045,17285.66687524648,,3,"[3737, 3739, 3737]"
1292,-82.91590118408203,closed_loop,forced,True,-81.91590145964608,81.91590145964608,,3,"[2466, 2794, 2466]"
