node_id,base_node_id,x,y,lon,lat
1553630241,1553630241,639391.913266383,911169.5373420937,124.265564,8.2410716
1553630245,1553630245,639380.689621687,911189.8706382769,124.2654627,8.2412558
1553630263,1553630263,639367.637854137,911213.5155475006,124.2653449,8.24147
1553630271,1553630271,639351.5918565809,911239.9707687687,124.2652,8.2417097
1553630272,1553630272,639345.1801585977,911254.0051866269,124.2651422,8.2418368
1553635744,1553635744,640250.0040587584,913195.1984854271,124.2734121,8.2593654
1553635748,1553635748,640278.5152256432,913201.205593268,124.2736711,8.2594189
1553635754,1553635754,640352.8819819959,913242.3911333801,124.2743474,8.2597892
1553635757,1553635757,640254.0675317477,913247.3390827967,124.2734505,8.2598368
1553635766,1553635766,640277.0241106488,913261.0912043944,124.2736593,8.2599605
1553635769,1553635769,640299.835715683,913271.945668984,124.2738667,8.260058
1553635772,1553635772,640329.8671464378,913288.2416603592,124.2741398,8.2602045
1553635774,1553635774,640208.0548286808,913333.8098128146,124.2730353,8.2606201
1553635777,1553635777,640230.7745733449,913345.8250464855,124.2732419,8.2607281
1553635779,1553635779,640253.0118531603,913357.1420961005,124.2734441,8.2608298
1553635781,1553635781,640115.8753436874,913365.329576713,124.2721994,8.2609078
1553635783,1553635783,640284.0778350554,913373.7067606625,124.2737266,8.2609787
1553635786,1553635786,640184.7561178644,913378.9296495151,124.2728251,8.2610288
1553635801,1553635801,640148.4060221368,913385.4705592833,124.2724953,8.261089
1553635806,1553635806,640102.1989039181,913387.97703609,124.2720759,8.261113
1553635808,1553635808,640173.422534656,913399.1960343389,124.2727228,8.2612124
1553635810,1553635810,640257.9096482272,913417.0591715565,124.2734903,8.2613715
1553635813,1553635813,640245.5791742415,913439.0363544697,124.273379,8.2615706
1553635815,1553635815,640804.944595352,913446.8974391981,124.2784572,8.2616255
1553635817,1553635817,640231.9551382047,913465.952353739,124.2732561,8.2618144
1553635885,1553635885,641240.0647253887,913715.5246280622,124.2824151,8.2640421
1553642585,1553642585,637406.8902363353,911541.1123962316,124.2475551,8.2444883
1553642589,1553642589,637270.61059971,911563.001912142,124.2463186,8.2446901
1553642593,1553642593,637426.8475552172,911581.0164324738,124.2477374,8.2448486
1553642598,1553642598,637289.5579773843,911598.2805071886,124.2464916,8.2450086
1553642614,1553642614,637451.6410134587,911631.4295657193,124.2479639,8.2453038
1553642615,1553642615,637309.9855797719,911635.7642617931,124.2466781,8.245347
1553642640,1553642640,637343.2587865599,911686.9888993652,124.2469816,8.2458093
1553642643,1553642643,637477.4007524777,911682.8188400556,124.2481992,8.2457678
1553642652,1553642652,637377.7208488638,911734.9330839122,124.2472958,8.2462419
1553642655,1553642655,637418.9274082939,911792.5298314065,124.2476715,8.2467616
1553642656,1553642656,637536.9028441457,911800.8602530396,124.2487427,8.2468336
1553642657,1553642657,637375.6053748283,911816.2022294139,124.2472789,8.2469769
1553642658,1553642658,637457.9974881368,911839.327420161,124.2480275,8.2471837
1553642665,1553642665,637338.7281640325,911843.2342786614,124.2469449,8.2472224
1553642667,1553642667,637308.0734452079,911867.211674032,124.2466673,8.2474401
1553642674,1553642674,637288.1990719197,911913.6924327383,124.2464882,8.247861
1553642677,1553642677,637348.230924833,911922.0848391497,124.2470334,8.2479352
1553642680,1553642680,637605.9892657457,911936.2042813359,124.2493737,8.2480556
1553642682,1553642682,637331.9296636651,911939.0520820997,124.2468859,8.2480891
1553642685,1553642685,637573.5869864012,911951.8383552468,124.24908,8.2481979
1553642697,1553642697,637351.0052494798,911954.3605289554,124.2470595,8.248227
1553642699,1553642699,637608.5277783473,911941.6859016421,124.2493969,8.2481051
1553642701,1553642701,637528.6551114417,911976.0142222355,124.2486728,8.2484178
1553642703,1553642703,637486.73268732,911995.9975222689,124.2482928,8.2485997
1553642704,1553642704,637451.4367986054,912014.0553716859,124.2479729,8.248764
1553642706,1553642706,637462.1569731047,912024.0410157165,124.2480705,8.248854
1553642708,1553642708,637498.3038694796,912322.132114715,124.2484071,8.2515487
1553642725,1553642725,637512.4224347796,912340.8752400486,124.2485358,8.2517178
1553642726,1553642726,637393.461880604,912394.4438696866,124.2474574,8.2522056
1553642729,1553642729,637408.2131033059,912415.1904216483,124.2475919,8.2523928
1553642736,1553642736,637399.1239115789,912454.362371395,124.2475105,8.2527473
1553642737,1553642737,637391.0943885746,912461.126841941,124.2474378,8.2528087
1553647906,1553647906,636500.2777988835,910935.8899120789,124.239308,8.2390406
1553647908,1553647908,637065.9066512819,911059.4610088991,124.2444461,8.2401422
1553647911,1553647911,637002.3579618944,911090.5017901171,124.2438701,8.2404247
