base_osmid,lat,lon,bc,bldg_density,traffic_index,is_observed,ADT_prop
2957,8.191488300000001,124.0856705,0.0005919749186801247,0,0.5055565981857054,False,505.5565981857054
1012,8.184868,124.1703109,7.270690364137823e-05,0,0.7223812294285098,False,722.3812294285098
1013,8.185474399999995,124.1692255,0.10157006499095114,0,2.909816120594277,False,2909.816120594277
1014,8.182531,124.1724486,0.026778006735365487,0,0.9319373568723823,False,931.9373568723823
1310,8.1788878,124.1714328,0.0005367321050449137,0,0.6589676536153607,False,658.9676536153607
1309,8.181617099999999,124.1733116,0.027086190191445394,0,0.8774710556089894,False,877.4710556089894
1016,8.184790999999999,124.151288,0.06188988443824012,0,0.9795482556852468,False,979.5482556852469
1017,8.184703400000002,124.15171440000002,0.06377041332016455,0,1.0,True,1000.0
2631,8.1845174,124.1524108,0.0640387613312717,0,1.0241749735965309,False,1024.174973596531
2632,8.1735945,124.15303930000002,0.008817128317617816,0,0.576629058966269,False,576.629058966269
1019,8.1858185,124.16418,0.0712225281565152,0,1.5484,True,1548.4
1021,8.1858861,124.1646373,0.07207051075824027,0,1.508443049316627,False,1508.443049316627
1022,8.185022100000001,124.1639351,0.0005368764363672787,0,0.7327727965439624,False,732.7727965439624
2630,8.185041399999998,124.163505,0.001052572251177491,0,1.0,True,1000.0
2628,8.1849629,124.1642893,7.707292614292004e-05,0,0.7358545814172739,False,735.8545814172738
2622,8.184451799999998,124.1637423,0.02802578710004167,0,1.999110599612787,False,1999.110599612787
1023,8.167673299999997,124.1836971,0.0,0,0.6259082530987609,False,625.9082530987608
1024,8.164505800000002,124.1894397,0.0012981880790121616,0,0.6216475758329845,False,621.6475758329844
1025,8.173228799999999,124.1766,0.011588434038348543,0,0.6355780840103976,False,635.5780840103976
1031,8.1638223,124.1897592,0.0007116977505819078,0,0.6207834221178671,False,620.7834221178671
1032,8.1652957,124.1931412,0.002867502547087011,0,0.6214134009848482,False,621.4134009848482
1307,8.172900899999998,124.1753313,0.010682105499557408,0,0.6335335171403682,False,633.5335171403682
1027,8.185288799999999,124.1598094,0.0679914910912213,0,1.0,True,1000.0
1028,8.1852711,124.159656,0.0679914910912213,0,1.0,True,1000.0
1029,8.185367399999999,124.1604634,0.06848297532670478,0,1.1040795157281345,False,1104.0795157281345
2633,8.185155999999997,124.1586668,0.06754410007472032,0,1.0,True,1000.0
2634,8.185385699999998,124.1606154,0.06897417089954352,0,1.1614674538924803,False,1161.4674538924803
2627,8.185468,124.1652153,0.028413352783422333,0,0.7647595874048461,False,764.7595874048461
1045,8.1632647,124.1899423,0.0007116977505819078,0,0.6200827698512249,False,620.082769851225
4437,8.162745499999998,124.1872631,0.0,0,0.6193283583918004,False,619.3283583918004
1048,8.170311000000002,124.19112950000002,0.0033511568083321895,0,0.626238901241808,False,626.238901241808
4438,8.161822500000001,124.1930206,0.0009556176853787896,0,0.6177920421088917,False,617.7920421088917
1033,8.178399299999999,124.1960219,0.02323478101979605,0,0.6064274507066725,False,606.4274507066725
1034,8.17796305000327,124.1951523499952,0.02323478101979605,0,0.6102683293369539,False,610.2683293369538
1035,8.180640099999998,124.1956651,0.02323478101979605,0,0.606793874220818,False,606.793874220818
1036,8.179069699999996,124.1953701,0.02323478101979605,0,0.6080287286103659,False,608.028728610366
1374,8.1783318,124.194883,0.02323478101979605,0,0.6122480584623088,False,612.2480584623088
1044,8.177176700000002,124.1939914,0.02323478101979605,0,0.6185281993714465,False,618.5281993714466
1370,8.1768913,124.19422520000002,0.02323478101979605,0,0.6172551804469845,False,617.2551804469845
1379,8.1803746,124.1935971,0.02323478101979605,0,0.6243547475116505,False,624.3547475116505
1037,8.179125400000002,124.1993371,0.0016093303272005511,0,0.553889716649668,False,553.889716649668
1055,8.178732600000002,124.19492270000002,0.02323478101979605,0,0.6119289323161397,False,611.9289323161397
1056,8.1799007,124.1940451,0.02323478101979605,0,0.6201171567850615,False,620.1171567850615
1038,8.178817699999998,124.2017737,0.0016093303272005511,0,0.5164042558538912,False,516.4042558538912
1039,8.1799873,124.1989895,0.0016093303272005511,0,0.5555266875618629,False,555.5266875618629
1040,8.172376700000001,124.1966292,0.0033511568083321895,0,0.6144682274051587,False,614.4682274051587
1058,8.1788407,124.20218,0.0021451964443112747,0,0.5080308510777576,False,508.0308510777576
3948,8.1782095,124.2017966,0.0010731755474450975,0,0.5233460281197275,False,523.3460281197275
1063,8.182077399999999,124.1982604,0.05225883571097537,0,1.2167916390566313,False,1216.7916390566313
1061,8.180068,124.19943030000002,0.0016093303272005511,0,0.5466265263875424,False,546.6265263875424
4889,8.171874799999998,124.1967615,0.0033511568083321895,0,0.615251508370953,False,615.251508370953
1041,8.1770294,124.19380630000002,0.02323478101979605,0,0.6195934725988488,False,619.5934725988487
1042,8.179829699999999,124.1912012,0.02323478101979605,0,0.6360260085015349,False,636.0260085015349
1043,8.1734014,124.1933557,0.0033511568083321895,0,0.6226832834419695,False,622.6832834419696
1312,8.1800659,124.1911751,0.02323478101979605,0,0.6367181039114664,False,636.7181039114664
1313,8.1798024,124.1909256,0.02323478101979605,0,0.6370689654259772,False,637.0689654259772
1047,8.1713093,124.19349250000002,0.0033511568083321895,0,0.6229824728400397,False,622.9824728400397
1369,8.1726606,124.1937688,0.0033511568083321895,0,0.6218969014131253,False,621.8969014131253
1371,8.1778697,124.1935891,0.02323478101979605,0,0.6209951816488314,False,620.9951816488314
1046,8.1603228,124.19179599999998,0.00059500587644979,0,0.6159908806037278,False,615.9908806037278
4632,8.1593497,124.192199,0.0,0,0.6144498086912052,False,614.4498086912052
1049,8.181852399999999,124.1923135,0.02323478101979605,0,0.6366920678731595,False,636.6920678731594
1050,8.180692599999999,124.19136620000002,0.02323478101979605,0,0.6375901405977766,False,637.5901405977767
1051,8.186982500000001,124.197622,0.0677661898970095,0,1.4994625662019092,False,1499.462566201909
1052,8.181411499999998,124.19272069999998,0.02323478101979605,0,0.6329090329445556,False,632.9090329445556
1054,8.1803923,124.1918918,0.02323478101979605,0,0.634340591319212,False,634.3405913192121
1759,8.1870712,124.1985853,0.0677661898970095,0,1.4788435232357726,False,1478.8435232357726
1758,8.186487499999998,124.1982293,0.0677661898970095,0,1.5030332709451968,False,1503.0332709451968
1053,8.1808615,124.19318560000002,0.02323478101979605,0,0.6283770855883631,False,628.3770855883631
1378,8.1800494,124.1925001,0.02323478101979605,0,0.6303559695706648,False,630.3559695706648
1375,8.1790883,124.1942757,0.02323478101979605,0,0.617253283107473,False,617.253283107473
1376,8.179383000000001,124.1937071,0.02323478101979605,0,0.6216844630165003,False,621.6844630165002
1057,8.178852399999998,124.202515,0.0021451964443112747,0,0.502287371937565,False,502.287371937565
1059,8.179013899999998,124.20277029999998,0.05190165177095254,0,1.0,True,1000.0
1060,8.178768800000002,124.2027942,0.04975941411874975,0,1.0145794292001997,False,1014.5794292001997
2738,8.1811857,124.2025343,0.05225883571097537,0,1.0111181180615731,False,1011.1181180615731
2750,8.176652599999997,124.20293220000002,0.04949012795404722,0,2.2055851653985474,False,2205.5851653985474
1062,8.1810048,124.2019537,0.05225883571097537,0,1.0,True,1000.0
4516,8.181015400000001,124.2021093,0.05225883571097537,0,1.003551283569049,False,1003.551283569049
4517,8.1813499,124.2019376,0.05225883571097537,0,1.0067640658752681,False,1006.7640658752681
1749,8.184369099999996,124.1988517,0.0677661898970095,0,1.5399663289770034,False,1539.9663289770033
1750,8.182297200000002,124.1978787,0.05225883571097537,0,1.2237327831313505,False,1223.7327831313505
2708,8.208149899999999,124.2157051,0.34186374747907305,0,1.0,True,1000.0
2663,8.2046239,124.2150106,0.00048264394198862295,0,0.6782645796299458,False,678.2645796299458
1066,8.210381899999998,124.2221079,0.32075825037529754,0,1.4962599507417158,False,1496.2599507417158
1067,8.2104685,124.222314,0.32131749816663135,0,1.3824,True,1382.4
1068,8.210193234208006,124.22166706650216,0.32075825037529754,0,1.9727772445083052,False,1972.777244508305
2292,8.210107999999998,124.2224926,0.32131749816663135,0,2.029270764807794,False,2029.270764807794
2293,8.210613,124.22266960000002,0.32131749816663135,0,1.710104374916803,False,1710.104374916803
2285,8.2099576,124.22102169999998,0.32071394065933145,0,2.8241805165022194,False,2824.1805165022192
1069,8.208236099999999,124.21593860000002,0.34186374747907305,0,1.5161,True,1516.1
3434,8.208382999999996,124.2163361,0.34186374747907305,0,1.5161,True,1516.1
1571,8.250425399999997,124.2620354,0.0,0,0.6936873150148953,False,693.6873150148954
1572,8.2505831,124.2622616,0.0005365516908919575,0,0.691120908504738,False,691.1209085047379
1071,8.219193499999998,124.2419293,0.22630978149248113,0,1.5484,True,1548.4
1072,8.219947699999999,124.2418328,0.27490527174484874,0,2.3629237495511615,False,2362.9237495511616
1074,8.2194023,124.2425406,0.22630978149248113,0,1.7949902707519474,False,1794.9902707519475
2705,8.220309800000003,124.2417335,0.40206567710225427,0,3.065708252366055,False,3065.708252366055
2203,8.2220462,124.2475539,0.09878017661246592,0,2.80179066518931,False,2801.79066518931
1805,8.221514999999998,124.2453712,0.0,0,0.7229958483688659,False,722.9958483688658
1077,8.244387899999998,124.2544343,0.33058742992533885,0,2.9763497609503595,False,2976.3497609503597
1645,8.243819,124.2544806,0.0016401811473560738,0,0.7469040481839752,False,746.9040481839752
1802,8.2206488,124.2416606,0.3532212874844681,0,3.0468913826997985,False,3046.8913826997987
1081,8.328313500000002,124.2464375,0.17028151680095974,0,1.2,True,1200.0
1082,8.328939799999999,124.24672359999998,0.17028151680095974,0,1.2917,True,1291.7
1083,8.325169200000001,124.24668339999998,0.17028151680095974,0,1.2,True,1200.0
1094,8.330307599999998,124.2473277,0.0,0,1.2,True,1200.0
1088,8.3229286,124.2473017,0.17028151680095974,0,1.2,True,1200.0
1084,8.358934599999998,124.2612022,0.0011464236935453446,0,1.2449,True,1244.8999999999999
1085,8.3590474,124.2626278,0.0011464236935453446,0,0.6135326308583473,False,613.5326308583473
1086,8.362699899999997,124.2624237,0.1298636588596411,0,1.2245,True,1224.5
1087,8.3565656,124.2609062,0.1317814973883969,0,2.02120642329487,False,2021.20642329487
3324,8.358444999999998,124.2625473,0.0011464236935453446,0,0.6126895909133879,False,612.689590913388
4643,8.363349200000002,124.2624647,0.1298636588596411,0,1.2449,True,1244.8999999999999
1092,8.355979200000002,124.2610441,0.1320199327329439,0,1.678007203250348,False,1678.0072032503479
3527,8.3566122,124.2612859,0.0011464236935453446,0,0.608554218300601,False,608.554218300601
1089,8.321519399999998,124.2478864,0.17028151680095974,0,1.2,True,1200.0
3077,8.321808700000002,124.24873660000002,0.17028151680095974,0,1.2917,True,1291.7
3078,8.3192861,124.2488439,0.17178631516793744,0,1.2,True,1200.0
1090,8.353847399999998,124.2614731,0.13243737500005412,0,1.2,True,1200.0
1091,8.352480699999997,124.2629698,0.0020453552520652727,0,0.606475617191716,False,606.4756171917161
1093,8.3522206,124.260419,0.13110032571249516,0,1.22,True,1220.0
3818,8.3512467,124.263002,0.0020453552520652727,0,0.6083699941868319,False,608.369994186832
3819,8.352868100000002,124.2630208,0.0002686727565824825,0,0.6058083708770599,False,605.8083708770598
3573,8.346565399999998,124.2590296,0.1315246958830789,0,1.6811542685609184,False,1681.1542685609184
3907,8.3314862,124.2479816,0.0,0,1.2,True,1200.0
1095,8.401457600000482,124.29354864999787,0.005740489684423893,0,0.6693567806806234,False,669.3567806806234
1096,8.3970188,124.29491889999998,0.01991007292628725,0,0.6548044743857192,False,654.8044743857192
1097,8.400513000005763,124.29308865000284,0.0,0,1.2979,True,1297.9
4154,8.401846699999998,124.2936388,0.005740489684423893,0,1.2766,True,1276.6
2753,8.394748800000002,124.2971545,0.019680008798437412,0,0.5717659271741298,False,571.7659271741297
1098,8.3909079,124.2806348,0.12317375773670011,0,1.2245,True,1224.5
1099,8.393924899999998,124.2830783,0.12277468163036084,0,1.2245,True,1224.5
1100,8.390181199999997,124.28008350000002,0.12317375773670011,0,1.2245,True,1224.5
4436,8.3936196,124.28356700000002,0.0,0,1.2917,True,1291.7
4435,8.394860899999996,124.2838982,0.12186932732799567,0,1.3043,True,1304.3
4705,8.385611999999998,124.2773985,0.12346444101994326,0,1.2449,True,1244.8999999999999
4709,8.3897297,124.2806804,0.12317375773670011,0,1.2917,True,1291.7
4434,8.3805106,124.2854074,0.004289959894655454,0,0.6082520693637943,False,608.2520693637942
1107,8.0338693,124.269357,0.03459149112008755,0,1.6897,True,1689.7
1108,8.0345161,124.2695953,0.03621615665028939,0,3.122722762546508,False,3122.722762546508
1105,8.033770500000001,124.2692386,0.0004994946238747388,0,1.3158,True,1315.8000000000002
1106,8.0340265,124.26865359999998,0.0004994946238747388,0,0.8179663115544843,False,817.9663115544843
1111,8.035186699999999,124.2693253,0.03674209998898752,0,2.7768027438107343,False,2776.8027438107342
1110,8.034953999999999,124.2701034,0.0006704911580466949,0,0.7891373430980978,False,789.1373430980977
1109,8.034585199999997,124.270307,0.0,0,0.796784081643215,False,796.784081643215
1115,8.0358881,124.2690077,0.03706706196129236,0,1.9829181152164543,False,1982.9181152164542
1113,8.037900299999999,124.26817400000002,0.04756384604293308,0,1.6897,True,1689.7
1117,8.0377028,124.2683173,0.04053252917693764,0,1.3158,True,1315.8000000000002
1122,8.0384004,124.2683225,0.04797107686898598,0,1.6873684843796601,False,1687.3684843796602
1116,8.036351999999999,124.27018540000002,0.0006178823910446456,0,0.750527900817461,False,750.527900817461
1118,8.0367989,124.269986,0.001086887023069774,0,0.7470353718914833,False,747.0353718914832
1119,8.038062399999996,124.2693855,0.0025439838880058217,0,0.749639484236291,False,749.639484236291
1120,8.0373537,124.2697381,0.0020267004286495943,0,0.7454221624925522,False,745.4221624925523
1121,8.036593300000002,124.2694289,0.0,0,0.746975302042257,False,746.975302042257
4594,8.039507799999999,124.2724662,0.0035265193650056872,0,0.7293850162081001,False,729.3850162081002
4578,8.0394539,124.2683817,0.04843979283836638,0,1.684416223208673,False,1684.416223208673
1123,8.0324126,124.2352016,0.004847042716153836,0,0.6087876130753133,False,608.7876130753133
1124,8.038679799999997,124.2275707,0.006352346242759799,0,0.6010225275419343,False,601.0225275419343
1125,8.0327527,124.2376052,0.0044939000531572255,0,0.6107739626022958,False,610.7739626022958
1126,8.029045600000002,124.226589,0.00027477075495240455,0,0.6040109868357784,False,604.0109868357783
1127,8.0398803,124.2279334,0.006352346242759799,0,0.6007019865800628,False,600.7019865800628
3658,8.034480600000002,124.2410963,0.0045244622106680185,0,0.6136589718575461,False,613.6589718575461
3483,8.028588099999999,124.2246739,0.0006906975431777975,0,0.6030466967080759,False,603.0466967080758
1128,8.0450873,124.2306356,0.0010733198787674625,0,0.5995585850714825,False,599.5585850714825
1129,8.0431217,124.21580350000002,0.00663592120837647,0,0.5927439583566199,False,592.7439583566198
4544,8.045127499999998,124.23104750000002,0.0,0,0.5997242882816145,False,599.7242882816145
4545,8.056263200000002,124.227334,0.0,0,0.5932787638697931,False,593.278763869793
3490,8.041167699999999,124.2138746,0.011044918361152473,0,0.5922485075965995,False,592.2485075965996
1134,8.0496171,124.26348880000002,0.0016087890847416822,0,0.7579017757589331,False,757.9017757589331
1136,8.0511412,124.2551142,0.001072814719139185,0,0.6088472206721762,False,608.8472206721763
1138,8.049812299999997,124.2499517,0.0005365516908919575,0,0.6054712881858261,False,605.4712881858261
1140,8.048578699999998,124.2656359,0.06086859600118525,0,1.4729794687505362,False,1472.9794687505362
1139,8.048708100000002,124.2449283,0.0,0,0.6036752770532225,False,603.6752770532225
4577,8.045954999999996,124.26643090000002,0.06040161200767323,0,1.6136791990990647,False,1613.6791990990646
1141,8.0641613,124.2628632,0.07887313464394834,0,1.2439,True,1243.9
1142,8.0637304,124.2630771,0.0779895382884297,0,1.2195,True,1219.5
1143,8.064448799999997,124.2635042,7.59904412251824e-05,0,1.2439,True,1243.9
4656,8.0635267,124.2631791,0.0779895382884297,0,1.2439,True,1243.9
1150,8.0651213,124.26502440000002,7.144400457068431e-05,0,0.5811421581238632,False,581.1421581238632
1145,8.0645775,124.2638218,5.001080319947902e-05,0,0.5991193689680286,False,599.1193689680287
1146,8.0648643,124.26329440000002,0.00010680517855011392,0,1.2439,True,1243.9
1147,8.0647912,124.2643227,2.3526005545498066e-05,0,0.5900299516014961,False,590.0299516014961
1148,8.0650362,124.2636233,0.0005762428045423376,0,0.6026695142689636,False,602.6695142689637
1149,8.065279100000026,124.26411035000028,0.027002225444659547,0,0.7404509729100215,False,740.4509729100215
1152,8.0653616,124.2650405,0.026065587328171755,0,0.5823089174052944,False,582.3089174052944
1153,8.066745500000001,124.2742869,0.025394879673141513,0,0.5757132289358928,False,575.7132289358929
1154,8.068462699999996,124.27457440000002,0.0037497999207043715,0,0.5779371256275669,False,577.937125627567
1155,8.068618200000001,124.27504910000002,0.0037497999207043715,0,0.5786409361259488,False,578.6409361259488
1157,8.068929699999998,124.2758629,0.003214980205680794,0,0.5798578294412428,False,579.8578294412428
1156,8.069047599999998,124.27622730000002,0.003214980205680794,0,0.5803721380139155,False,580.3721380139156
1158,8.0691299,124.2764615,0.0026803048219795817,0,0.5807031739547251,False,580.7031739547251
1159,8.0730433,124.27564130000002,0.0010725260564944548,0,0.582601008708212,False,582.601008708212
1160,8.0695835,124.278811,0.0005361186969248624,0,0.5836773818659808,False,583.6773818659808
1161,8.0733686,124.27667820000002,2.8866264473003763e-07,0,0.5835370137732802,False,583.5370137732801
1162,8.073501200000003,124.2755775,0.0,0,0.5828402276996204,False,582.8402276996204
4657,8.074239899999998,124.2822413,0.0,0,0.5883317392015146,False,588.3317392015146
4658,8.077309400000003,124.2770581,2.8866264473003763e-07,0,0.5856208498801873,False,585.6208498801873
1163,8.11161734999999,124.2204368500004,0.0,0,1.0,True,1000.0
1164,8.112107100000001,124.2213268,0.0005367321050449137,0,0.5961030547882876,False,596.1030547882876
1165,8.1118996,124.2203913,0.0005367321050449137,0,0.5880572212089707,False,588.0572212089708
1166,8.1120747,124.2203547,0.0005367321050449137,0,0.5875586775521967,False,587.5586775521967
1168,8.112699700000002,124.2214422,0.0,0,0.5988625422437868,False,598.8625422437867
1167,8.1123008,124.2203188,0.0010731755474450975,0,0.5868187522971948,False,586.8187522971948
1169,8.1124478,124.2202749,0.0010731755474450975,0,0.585986817725107,False,585.986817725107
1174,8.112680399999999,124.2201993,0.0016093303272005511,0,0.5842925576006066,False,584.2925576006066
1177,8.1130958,124.221406,0.0,0,0.5991961408238732,False,599.1961408238732
1171,8.1128194,124.22485050000002,0.00134242562931704,0,1.234,True,1234.0
1172,8.1126628,124.2242779,0.10584609691299837,0,1.234,True,1234.0
1173,8.1126547,124.2250667,0.0013297244729489183,0,1.234,True,1234.0
1179,8.113153700000002,124.2250557,0.00134242562931704,0,1.234,True,1234.0
1176,8.1130144,124.2237866,0.10584609691299837,0,2.27557582633801,False,2275.57582633801
1178,8.1130614,124.2200652,0.0021446191190218145,0,0.5804123671191913,False,580.4123671191913
1175,8.113197299999998,124.2226203,0.0,0,1.0,True,1000.0
1187,8.113634900000001,124.2228792,0.10722608476896091,0,1.6279769002379265,False,1627.9769002379264
1188,8.1139705,124.2210175,0.0,0,1.0,True,1000.0
1180,8.1133572,124.2232734,0.10629146729098624,0,1.234,True,1234.0
1185,8.1139608,124.2206935,0.0021446191190218145,0,1.0,True,1000.0
1181,8.114803900000002,124.2195443,0.003216062690598532,0,1.0,True,1000.0
1182,8.1130498,124.2252383,0.00134242562931704,0,0.5921867149459575,False,592.1867149459575
1186,8.1139052,124.2239024,0.0008352453625263639,0,1.2609,True,1260.8999999999999
1189,8.1140391,124.2237254,0.0008352453625263639,0,1.234,True,1234.0
1198,8.1149946000023,124.2192954500023,0.07197171596808141,0,1.0,True,1000.0
1183,8.113975599999998,124.2253813,0.007127297195368177,0,0.5962530229782184,False,596.2530229782184
1193,8.114807400000002,124.2241394,0.007860969389780158,0,0.6040144024154496,False,604.0144024154496
1194,8.114506600000002,124.2267663,0.007127297195368177,0,0.5932564033766543,False,593.2564033766544
1190,8.113748100000004,124.2226975,0.11074307826669051,0,1.234,True,1234.0
1191,8.114420699999997,124.22315170000002,0.00904672336866997,0,1.234,True,1234.0
1192,8.1140888,124.22212840000002,0.11118754657391358,0,2.440047265842124,False,2440.047265842124
1195,8.114795600000003,124.2225945,0.006323335646964431,0,1.234,True,1234.0
1197,8.115150600000002,124.2236862,0.007860969389780158,0,0.6043915280073386,False,604.3915280073386
1196,8.115159900001293,124.22043040000224,0.11166925236230683,0,1.234,True,1234.0
1201,8.1153813,124.2238649,0.0008127657590680122,0,0.6026155560789361,False,602.6155560789362
2933,8.114582299999999,124.2324683,0.006202891158450822,0,0.5636234003295716,False,563.6234003295716
1199,8.115948199999997,124.2209071,0.006698452753791114,0,0.5961961728288858,False,596.1961728288858
1200,8.115730099999999,124.2231707,0.007860969389780158,0,0.6016089144935217,False,601.6089144935218
1204,8.1157168,124.2196628,0.11089094570645347,0,2.2059023999442986,False,2205.9023999442984
1202,8.114052950000325,124.2182830499996,0.06805939897839403,0,1.7661534885838164,False,1766.1534885838164
1203,8.115327600000011,124.21897090000118,0.059806209220086934,0,1.0,True,1000.0
1211,8.1165515,124.22006729999998,0.01085847837548746,0,0.5831745403745792,False,583.1745403745791
1205,8.115594,124.22355980000002,0.0008127657590680122,0,0.6021689446382474,False,602.1689446382475
1209,8.117020700000001,124.2256091,0.0016554081018655834,0,0.5966413032481408,False,596.6413032481408
1243,8.1146242,124.2178016,0.0,0,0.556246126394119,False,556.246126394119
1241,8.1136788,124.21770879999998,0.06714444664309159,0,1.9286176688138488,False,1928.6176688138487
1206,8.115368599999998,124.2188109,0.00010229482472620709,0,0.5056865440958547,False,505.6865440958547
1208,8.1160686,124.2189306,0.1708238056619157,0,2.225272727619569,False,2225.2727276195687
1210,8.11607,124.2191881,0.11089094570645347,0,2.1177481254737054,False,2117.7481254737054
1207,8.1164184,124.21739259999998,0.0,0,1.0,True,1000.0
1220,8.1172224,124.2222454,0.0019106219626375278,0,0.595339229059562,False,595.3392290595621
4634,8.119431599999999,124.22583190000002,0.0011209852979785098,0,0.5966904542788766,False,596.6904542788766
1213,8.1162759,124.21928590000002,0.011066712390829592,0,0.567753143414371,False,567.753143414371
1214,8.116985,124.2202771,0.0035089831093383377,0,0.5882513144815856,False,588.2513144815856
1215,8.117860900000077,124.22056399999938,0.0,0,0.5941524575026795,False,594.1524575026796
1216,8.1171559,124.2206071,0.0029777355945432944,0,0.5904719915115478,False,590.4719915115478
1219,8.117472500000002,124.220585,0.0,0,0.5920372602122191,False,592.0372602122192
1218,8.11717,124.22110569999998,0.0019106219626375278,0,0.5922215867990858,False,592.2215867990858
1217,8.116950599999997,124.22110910000002,0.0,0,0.5919268585276715,False,591.9268585276715
1221,8.0787752,124.1819993,0.04283843854870237,0,1.0,True,1000.0
1222,8.0941083,124.18034430000002,0.0024547510479536487,0,0.5720222709223316,False,572.0222709223316
1223,8.0753947,124.179655,0.042433192278331984,0,1.0,True,1000.0
1224,8.0849508,124.1897508,0.04173019048992257,0,1.0,True,1000.0
2599,8.09845,124.18022499999998,0.004211154992644154,0,0.5778982971848728,False,577.8982971848728
2600,8.0920769,124.184432,6.206246861695809e-06,0,0.5654369981334475,False,565.4369981334474
2595,8.0752881,124.17978920000002,0.03210502326404419,0,1.0,True,1000.0
2598,8.0774674,124.1744971,0.009466402771276854,0,0.5324024693658058,False,532.4024693658058
1228,8.1110178,124.2094102,0.0590776968704495,0,1.0,True,1000.0
4626,8.091832599999998,124.1851442,0.0005668973514192027,0,0.5642193288714609,False,564.2193288714609
1225,8.1012583,124.2167136,0.0005367321050449137,0,0.5840191008844794,False,584.0191008844794
1226,8.110285199999998,124.2178255,0.0027157742444507854,0,1.0,True,1000.0
1227,8.092709100000002,124.2172821,0.0005367321050449137,0,0.5892363370302237,False,589.2363370302237
3865,8.112362799999998,124.215403,0.00041466388915469904,0,1.0,True,1000.0
3866,8.1104728,124.21918300000002,0.001318322298482082,0,0.5795182565742042,False,579.5182565742042
1231,8.111788199999998,124.21734270000002,0.002578767736695791,0,0.5651047303052988,False,565.1047303052989
2987,8.080000799999999,124.2140195,0.0,0,0.5870234921058609,False,587.0234921058609
1229,8.112679099999998,124.2040873,0.01658738547129156,0,1.0,True,1000.0
1230,8.112070999999998,124.2114875,0.05996031898954218,0,1.189116866793842,False,1189.116866793842
1246,8.1109284,124.1978364,0.005596050113567101,0,1.0,True,1000.0
1247,8.118144999999998,124.1981879,0.010113187509625095,0,0.5808364977995739,False,580.8364977995739
3858,8.112483900000003,124.21251479999998,0.06131032201328339,0,1.0,True,1000.0
3859,8.1123086,124.21113409999998,0.0,0,0.5186978140202512,False,518.6978140202511
1232,8.113328799999998,124.21675679999998,0.06687613471481502,0,2.2378429175424723,False,2237.842917542472
1238,8.113707800003734,124.21656800000068,0.06687613471481502,0,2.210309666588889,False,2210.309666588889
1233,8.113197099999999,124.2142803,0.06250451937453155,0,1.0,True,1000.0
1234,8.1136748,124.21526269999998,0.06246894170356858,0,2.120349773488862,False,2120.349773488862
1235,8.1127604,124.21315400000002,0.06163878402015558,0,1.0,True,1000.0
1236,8.112638200000001,124.21513819999998,0.00041466388915469904,0,1.0,True,1000.0
1237,8.1137332,124.2156945,0.06246894170356858,0,2.1749767509878697,False,2174.9767509878698
1239,8.1142417,124.216362,0.0005367321050449137,0,0.5611155839717347,False,561.1155839717346
1240,8.113700099999999,124.2169887,0.06687613471481502,0,2.070939231760747,False,2070.939231760747
1242,8.1142195,124.2168895,0.06687613471481502,0,1.910705768800189,False,1910.705768800189
1244,8.114378499999999,124.21620149999998,0.0005367321050449137,0,0.5609017694285459,False,560.9017694285459
4759,8.1152357,124.21580729999998,0.0,0,0.568527710774305,False,568.527710774305
1245,8.114875000000001,124.2165783,0.0005367321050449137,0,0.5691015810348216,False,569.1015810348216
3781,8.112369700000002,124.18275029999998,0.000276105819684281,0,1.0,True,1000.0
3952,8.107203,124.19836850000002,0.00443764692026546,0,0.5717951902396234,False,571.7951902396235
4546,8.125207899999998,124.1911976,0.009687374025817697,0,0.5887222365244217,False,588.7222365244216
1248,8.1260061,124.1758946,0.015050689882071207,0,1.0,True,1000.0
1249,8.125018400000002,124.17651680000002,0.004563792496012486,0,1.0,True,1000.0
1250,8.129717400000002,124.1682442,0.02295723188688812,0,1.0,True,1000.0
1251,8.125309100000003,124.18808520000002,0.009676837839285052,0,0.5861369782105961,False,586.1369782105961
3778,8.123906999999997,124.1771127,0.004563792496012486,0,1.0,True,1000.0
2604,8.131816199999998,124.1678759,0.022988660032333103,0,1.0,True,1000.0
3967,8.124509699999999,124.1632043,0.007451537511061192,0,0.563093911869711,False,563.0939118697111
1254,8.129812500000002,124.2106453,1.4433132236501882e-07,0,0.6022548337163639,False,602.2548337163639
1255,8.125519500000001,124.2096831,0.0006142380251549288,0,1.234,True,1234.0
4550,8.131308450000057,124.2105794999996,1.4433132236501882e-07,0,0.610555460379846,False,610.555460379846
4615,8.1244428,124.20918749999998,0.0,0,0.6040851398212405,False,604.0851398212404
1257,8.126900299999999,124.2088835,0.0009171533879685121,0,1.234,True,1234.0
1258,8.127453599999999,124.20893180000002,0.0009171533879685121,0,1.234,True,1234.0
1260,8.133580799999999,124.1976548,0.0028358218218278897,0,0.5953780838343997,False,595.3780838343997
1262,8.1339121,124.1969861,0.0023913895974354057,0,0.5951902881032212,False,595.1902881032212
1263,8.134938399999998,124.20224600000002,0.021410541353593986,0,1.180364672338947,False,1180.364672338947
1264,8.1346317,124.19666689999998,0.0019561945776742826,0,0.5950836717383655,False,595.0836717383655
1267,8.1352608,124.2020919,0.021410541353593986,0,1.1575951798051485,False,1157.5951798051485
1265,8.135056399999998,124.2025261,0.021410541353593986,0,1.1932567108005159,False,1193.256710800516
